ano_mes_lancamento,Nome Elemento de Despesa,valor_empenhado
2018/01,Outros Serviços de Terceiros - Pessoa Físic,364.0
2018/01,Outros Serviços de Terceiros - Pessoa Juríd,42318.8
2018/01,Passagens e Despesas com Locomoção,5000.0
2018/02,Auxílio Financeiro a Estudantes,25039383.0
2018/02,Auxílio Financeiro a Pesquisadores,0.0
2018/02,Contribuições,21926.67
2018/02,Despesas de Exercícios Anteriores,45954.82
2018/02,Diárias - Civil,1136273.35
2018/02,Equipamentos e Material Permanente,24176.34
2018/02,Indenizações e Restituições,12986188.77
2018/02,Locação de Mão-de-Obra,773957.03
2018/02,Material de Consumo,38026.58
2018/02,Obras e Instalações,0.0
2018/02,Outros Auxílios Financeiros a Pessoas Físic,0.0
2018/02,Outros Serviços de Terceiros - Pessoa Físic,283932.0
2018/02,Outros Serviços de Terceiros - Pessoa Juríd,3704869.4199999995
2018/02,Passagens e Despesas com Locomoção,10000.0
2018/03,Auxílio Financeiro a Estudantes,1016700.0
2018/03,Auxílio Financeiro a Pesquisadores,25000.0
2018/03,Contribuições,13000.21
2018/03,Despesas de Exercícios Anteriores,207907.78
2018/03,Diárias - Civil,632889.03
2018/03,Equipamentos e Material Permanente,85625.84999999999
2018/03,Indenizações e Restituições,1200.0
2018/03,Locação de Mão-de-Obra,1547894.06
2018/03,Material de Consumo,368486.25
2018/03,"Material, Bem ou Serviço para Distribuição",0.0
2018/03,Outros Auxílios Financeiros a Pessoas Físic,1700485.5899999999
2018/03,Outros Serviços de Terceiros - Pessoa Físic,696244.44
2018/03,Outros Serviços de Terceiros - Pessoa Juríd,13122304.0
2018/03,Passagens e Despesas com Locomoção,507392.18000000005
2018/04,Auxílio Financeiro a Estudantes,383440.0
2018/04,Auxílio Financeiro a Pesquisadores,232000.0
2018/04,Contribuições,63188.42
2018/04,Despesas de Exercícios Anteriores,95401.13
2018/04,Diárias - Civil,-24200.02
2018/04,Equipamentos e Material Permanente,12397.68
2018/04,Indenizações e Restituições,261200.0
2018/04,Locação de Mão-de-Obra,145436.35
2018/04,Material de Consumo,556626.4099999999
2018/04,"Material, Bem ou Serviço para Distribuição",6565.3
2018/04,Outros Auxílios Financeiros a Pessoas Físic,1641061.67
2018/04,Outros Serviços de Terceiros - Pessoa Físic,214206.49
2018/04,Outros Serviços de Terceiros - Pessoa Juríd,549215.17
2018/04,Passagens e Despesas com Locomoção,288015.88
2018/04,Serviços de Tecnologia da Informação e Com,20653.53
2018/05,Auxílio Financeiro a Estudantes,575957.3
2018/05,Auxílio Financeiro a Pesquisadores,44699.0
2018/05,Contribuições,0.0
2018/05,Despesas de Exercícios Anteriores,663125.0800000001
2018/05,Diárias - Civil,513240.37
2018/05,Equipamentos e Material Permanente,338218.9
2018/05,Indenizações e Restituições,1200.0
2018/05,Locação de Mão-de-Obra,960008.8
2018/05,Material de Consumo,328059.4
2018/05,"Material, Bem ou Serviço para Distribuição",3780.4
2018/05,Outros Auxílios Financeiros a Pessoas Físic,1052415.91
2018/05,Outros Serviços de Terceiros - Pessoa Físic,432359.26
2018/05,Outros Serviços de Terceiros - Pessoa Juríd,14012977.41
2018/05,Passagens e Despesas com Locomoção,642788.6
2018/05,Serviços de Tecnologia da Informação e Com,328.0
2018/06,Auxílio Financeiro a Estudantes,101325.0
2018/06,Auxílio Financeiro a Pesquisadores,0.0
2018/06,Contribuições,6260.0
2018/06,Despesas de Exercícios Anteriores,254924.24
2018/06,Diárias - Civil,43828.22
2018/06,Equipamentos e Material Permanente,63000.43
2018/06,Indenizações e Restituições,-903006.56
2018/06,Locação de Mão-de-Obra,884875.06
2018/06,Material de Consumo,523772.91000000003
2018/06,"Material, Bem ou Serviço para Distribuição",0.0
2018/06,Obras e Instalações,0.0
2018/06,Outros Auxílios Financeiros a Pessoas Físic,1097160.1400000001
2018/06,Outros Serviços de Terceiros - Pessoa Físic,193418.01
2018/06,Outros Serviços de Terceiros - Pessoa Juríd,10899883.07
2018/06,Passagens e Despesas com Locomoção,222122.48
2018/06,Serviços de Tecnologia da Informação e Com,2081.12
2018/07,Auxílio Financeiro a Estudantes,238655.03999999998
2018/07,Auxílio Financeiro a Pesquisadores,12838.0
2018/07,Contribuições,6901.22
2018/07,Despesas de Exercícios Anteriores,188445.15000000002
2018/07,Diárias - Civil,64142.350000000006
2018/07,Equipamentos e Material Permanente,852851.55
2018/07,Indenizações e Restituições,134451.58
2018/07,Locação de Mão-de-Obra,0.0
2018/07,Material de Consumo,243665.79
2018/07,"Material, Bem ou Serviço para Distribuição",0.0
2018/07,Obras e Instalações,0.0
2018/07,Outros Auxílios Financeiros a Pessoas Físic,4145507.97
2018/07,Outros Serviços de Terceiros - Pessoa Físic,272576.76
2018/07,Outros Serviços de Terceiros - Pessoa Juríd,319656.13
2018/07,Passagens e Despesas com Locomoção,-22872.410000000003
2018/07,Serviços de Tecnologia da Informação e Com,17351.31
2018/08,Auxílio Financeiro a Estudantes,225502.53
2018/08,Auxílio Financeiro a Pesquisadores,0.0
2018/08,Contribuições,0.0
2018/08,Despesas de Exercícios Anteriores,104758.93000000001
2018/08,Diárias - Civil,143446.47
2018/08,Diárias - Militar,3000.0
2018/08,Equipamentos e Material Permanente,400684.64999999997
2018/08,Indenizações e Restituições,141278.58
2018/08,Locação de Mão-de-Obra,1140560.0
2018/08,Material de Consumo,797325.53
2018/08,"Material, Bem ou Serviço para Distribuição",49496.0
2018/08,Obras e Instalações,0.0
2018/08,Outros Auxílios Financeiros a Pessoas Físic,41000.0
2018/08,Outros Serviços de Terceiros - Pessoa Físic,265530.81
2018/08,Outros Serviços de Terceiros - Pessoa Juríd,6345441.71
2018/08,Passagens e Despesas com Locomoção,-71885.86
2018/08,Serviços de Tecnologia da Informação e Com,1370.53
2018/09,Auxílio Financeiro a Estudantes,82200.67
2018/09,Auxílio Financeiro a Pesquisadores,3385.24
2018/09,Contribuições,44264.82
2018/09,Despesas de Exercícios Anteriores,60567.659999999996
2018/09,Diárias - Civil,64090.52
2018/09,Diárias - Militar,4200.0
2018/09,Equipamentos e Material Permanente,2706364.41
2018/09,Indenizações e Restituições,133923.13
2018/09,Locação de Mão-de-Obra,0.0
2018/09,Material de Consumo,298442.52
2018/09,"Material, Bem ou Serviço para Distribuição",19086.85
2018/09,Obras e Instalações,0.0
2018/09,Outros Auxílios Financeiros a Pessoas Físic,0.0
2018/09,Outros Serviços de Terceiros - Pessoa Físic,292635.45999999996
2018/09,Outros Serviços de Terceiros - Pessoa Juríd,1109929.32
2018/09,Passagens e Despesas com Locomoção,310764.32
2018/09,Serviços de Tecnologia da Informação e Com,12534.0
2018/10,Auxílio Financeiro a Estudantes,153205.0
2018/10,Auxílio Financeiro a Pesquisadores,7050.0
2018/10,Contribuições,0.0
2018/10,Despesas de Exercícios Anteriores,91469.65
2018/10,Diárias - Civil,202287.82
2018/10,Diárias - Militar,0.0
2018/10,Equipamentos e Material Permanente,2223604.42
2018/10,Indenizações e Restituições,218331.3
2018/10,Locação de Mão-de-Obra,1203295.1800000002
2018/10,Material de Consumo,1647780.09
2018/10,"Material, Bem ou Serviço para Distribuição",0.0
2018/10,Obras e Instalações,0.0
2018/10,Outros Auxílios Financeiros a Pessoas Físic,50943.82
2018/10,Outros Serviços de Terceiros - Pessoa Físic,1083682.99
2018/10,Outros Serviços de Terceiros - Pessoa Juríd,11231845.520000001
2018/10,Passagens e Despesas com Locomoção,155438.81
2018/10,Serviços de Tecnologia da Informação e Com,35936.53
2018/11,Auxílio Financeiro a Estudantes,3430607.25
2018/11,Auxílio Financeiro a Pesquisadores,4368.0
2018/11,Contribuições,-22425.620000000003
2018/11,Despesas de Exercícios Anteriores,473124.19
2018/11,Diárias - Civil,44049.99
2018/11,Equipamentos e Material Permanente,4315876.82
2018/11,Indenizações e Restituições,1000705.47
2018/11,Locação de Mão-de-Obra,137822.5
2018/11,Material de Consumo,3450717.78
2018/11,"Material, Bem ou Serviço para Distribuição",0.0
2018/11,Obras e Instalações,176699.2
2018/11,Outros Auxílios Financeiros a Pessoas Físic,1917020.57
2018/11,Outros Serviços de Terceiros - Pessoa Físic,153935.0
2018/11,Outros Serviços de Terceiros - Pessoa Juríd,12560710.709999999
2018/11,Passagens e Despesas com Locomoção,312962.89
2018/11,Serviços de Tecnologia da Informação e Com,932771.3300000001
2018/12,Auxílio Financeiro a Estudantes,231580.1
2018/12,Auxílio Financeiro a Pesquisadores,659727.36
2018/12,Contribuições,5400.0
2018/12,Despesas de Exercícios Anteriores,168333.00999999998
2018/12,Diárias - Civil,-1028339.59
2018/12,Diárias - Militar,-78.1
2018/12,Equipamentos e Material Permanente,4338921.93
2018/12,Indenizações e Restituições,413599.43999999994
2018/12,Locação de Mão-de-Obra,835907.15
2018/12,Material de Consumo,186238.58000000002
2018/12,"Material, Bem ou Serviço para Distribuição",0.0
2018/12,Outros Auxílios Financeiros a Pessoas Físic,-56641.45
2018/12,Outros Serviços de Terceiros - Pessoa Físic,-15632.720000000001
2018/12,Outros Serviços de Terceiros - Pessoa Juríd,-1150116.21
2018/12,Passagens e Despesas com Locomoção,-1278.910000000001
2018/12,Serviços de Consultoria,17000.0
2018/12,Serviços de Tecnologia da Informação e Com,1322212.2
2019/01,Auxílio Financeiro a Estudantes,3274468.8
2019/01,Auxílio Financeiro a Pesquisadores,0.0
2019/01,Contribuições,31564.74
2019/01,Despesas de Exercícios Anteriores,124393.9
2019/01,Diárias - Civil,122330.0
2019/01,Equipamentos e Material Permanente,0.0
2019/01,Indenizações e Restituições,13831817.33
2019/01,Locação de Mão-de-Obra,40.0
2019/01,Material de Consumo,25503.6
2019/01,Outros Auxílios Financeiros a Pessoas Físic,1042424.59
2019/01,Outros Serviços de Terceiros - Pessoa Físic,10920.0
2019/01,Outros Serviços de Terceiros - Pessoa Juríd,4553.15
2019/01,Passagens e Despesas com Locomoção,60000.0
2019/01,Serviços de Consultoria,0.0
2019/01,Serviços de Tecnologia da Informação e Com,267.0
2019/02,Auxílio Financeiro a Estudantes,1944046.8
2019/02,Auxílio Financeiro a Pesquisadores,0.0
2019/02,Contribuições,0.0
2019/02,Despesas de Exercícios Anteriores,515796.51999999996
2019/02,Diárias - Civil,66357.6
2019/02,Equipamentos e Material Permanente,10704.0
2019/02,Indenizações e Restituições,2400.0
2019/02,Locação de Mão-de-Obra,321440.77999999997
2019/02,Material de Consumo,163298.37
2019/02,"Material, Bem ou Serviço para Distribuição",0.0
2019/02,Outros Auxílios Financeiros a Pessoas Físic,1042424.59
2019/02,Outros Serviços de Terceiros - Pessoa Físic,179627.74000000002
2019/02,Outros Serviços de Terceiros - Pessoa Juríd,2712976.47
2019/02,Passagens e Despesas com Locomoção,140119.0
2019/02,Serviços de Tecnologia da Informação e Com,0.0
2019/03,Auxílio Financeiro a Estudantes,2501188.3
2019/03,Auxílio Financeiro a Pesquisadores,0.0
2019/03,Contribuições,38990.88
2019/03,Despesas de Exercícios Anteriores,100115.46
2019/03,Diárias - Civil,266815.49
2019/03,Diárias - Militar,4000.0
2019/03,Equipamentos e Material Permanente,0.0
2019/03,Indenizações e Restituições,520.25
2019/03,Locação de Mão-de-Obra,21600.0
2019/03,Material de Consumo,130475.26
2019/03,Outros Auxílios Financeiros a Pessoas Físic,1042424.59
2019/03,Outros Serviços de Terceiros - Pessoa Físic,132745.82
2019/03,Outros Serviços de Terceiros - Pessoa Juríd,1641160.5999999999
2019/03,Passagens e Despesas com Locomoção,270050.21
2019/03,Serviços de Tecnologia da Informação e Com,12335.0
2019/04,Auxílio Financeiro a Estudantes,2536640.0
2019/04,Auxílio Financeiro a Pesquisadores,0.0
2019/04,Contribuições,31564.73
2019/04,Despesas de Exercícios Anteriores,60015.659999999996
2019/04,Diárias - Civil,41976.7
2019/04,Equipamentos e Material Permanente,0.0
2019/04,Indenizações e Restituições,0.0
2019/04,Locação de Mão-de-Obra,639442.14
2019/04,Material de Consumo,41040.89
2019/04,"Material, Bem ou Serviço para Distribuição",0.0
2019/04,Obras e Instalações,0.0
2019/04,Outros Auxílios Financeiros a Pessoas Físic,1015781.15
2019/04,Outros Serviços de Terceiros - Pessoa Físic,247391.96000000002
2019/04,Outros Serviços de Terceiros - Pessoa Juríd,10936061.459999999
2019/04,Passagens e Despesas com Locomoção,114982.45999999999
2019/04,Serviços de Tecnologia da Informação e Com,16510.4
2019/05,Auxílio Financeiro a Estudantes,3479931.05
2019/05,Auxílio Financeiro a Pesquisadores,331900.0
2019/05,Contribuições,0.0
2019/05,Despesas de Exercícios Anteriores,156870.81
2019/05,Diárias - Civil,282238.6
2019/05,Equipamentos e Material Permanente,0.0
2019/05,Indenizações e Restituições,444828.67
2019/05,Locação de Mão-de-Obra,318071.36
2019/05,Material de Consumo,553438.63
2019/05,"Material, Bem ou Serviço para Distribuição",16529.76
2019/05,Obras e Instalações,0.0
2019/05,Outros Auxílios Financeiros a Pessoas Físic,2031562.3
2019/05,Outros Serviços de Terceiros - Pessoa Físic,337196.19
2019/05,Outros Serviços de Terceiros - Pessoa Juríd,5920587.01
2019/05,Passagens e Despesas com Locomoção,409260.33999999997
2019/05,Serviços de Tecnologia da Informação e Com,21425.47
2019/06,Auxílio Financeiro a Estudantes,3210239.9299999997
2019/06,Auxílio Financeiro a Pesquisadores,34432.15
2019/06,Contribuições,0.0
2019/06,Despesas de Exercícios Anteriores,85939.6
2019/06,Diárias - Civil,579878.67
2019/06,Equipamentos e Material Permanente,14270.0
2019/06,Indenizações e Restituições,3700.0
2019/06,Locação de Mão-de-Obra,0.0
2019/06,Material de Consumo,55385.95
2019/06,"Material, Bem ou Serviço para Distribuição",0.0
2019/06,Obras e Instalações,0.0
2019/06,Outros Auxílios Financeiros a Pessoas Físic,20660.68
2019/06,Outros Serviços de Terceiros - Pessoa Físic,111390.82999999999
2019/06,Outros Serviços de Terceiros - Pessoa Juríd,3600854.5500000003
2019/06,Passagens e Despesas com Locomoção,629289.6699999999
2019/06,Serviços de Tecnologia da Informação e Com,172064.54
2019/07,Auxílio Financeiro a Estudantes,3034700.32
2019/07,Auxílio Financeiro a Pesquisadores,2500.0
2019/07,Despesas de Exercícios Anteriores,46967.0
2019/07,Diárias - Civil,74047.06
2019/07,Equipamentos e Material Permanente,21850.0
2019/07,Indenizações e Restituições,13312.44
2019/07,Locação de Mão-de-Obra,331059.25
2019/07,Material de Consumo,547137.85
2019/07,"Material, Bem ou Serviço para Distribuição",0.0
2019/07,Obras e Instalações,0.0
2019/07,Outros Auxílios Financeiros a Pessoas Físic,893666.9
2019/07,Outros Serviços de Terceiros - Pessoa Físic,436707.03
2019/07,Outros Serviços de Terceiros - Pessoa Juríd,5638438.12
2019/07,Passagens e Despesas com Locomoção,100348.86
2019/07,Serviços de Tecnologia da Informação e Com,61049.55
2019/08,Auxílio Financeiro a Estudantes,3308156.66
2019/08,Auxílio Financeiro a Pesquisadores,6068.37
2019/08,Despesas de Exercícios Anteriores,55409.25
2019/08,Diárias - Civil,39451.69
2019/08,Equipamentos e Material Permanente,207042.37
2019/08,Indenizações e Restituições,0.0
2019/08,Locação de Mão-de-Obra,246381.19
2019/08,Material de Consumo,507995.24
2019/08,Outros Auxílios Financeiros a Pessoas Físic,950000.0
2019/08,Outros Serviços de Terceiros - Pessoa Físic,327701.06
2019/08,Outros Serviços de Terceiros - Pessoa Juríd,4055541.1500000004
2019/08,Passagens e Despesas com Locomoção,-51068.79
2019/08,Serviços de Tecnologia da Informação e Com,4792.76
2019/09,Auxílio Financeiro a Estudantes,3337898.13
2019/09,Auxílio Financeiro a Pesquisadores,65162.29
2019/09,Contribuições,5000.0
2019/09,Despesas de Exercícios Anteriores,37418.04
2019/09,Diárias - Civil,71042.33
2019/09,Equipamentos e Material Permanente,13060.79
2019/09,Indenizações e Restituições,0.0
2019/09,Locação de Mão-de-Obra,231362.3
2019/09,Material de Consumo,360022.84
2019/09,Obras e Instalações,0.0
2019/09,Outros Auxílios Financeiros a Pessoas Físic,1117359.27
2019/09,Outros Serviços de Terceiros - Pessoa Físic,267218.37
2019/09,Outros Serviços de Terceiros - Pessoa Juríd,4488053.83
2019/09,Passagens e Despesas com Locomoção,115331.32
2019/09,Serviços de Tecnologia da Informação e Com,4014.1
2019/10,Auxílio Financeiro a Estudantes,5207921.19
2019/10,Auxílio Financeiro a Pesquisadores,39078.16
2019/10,Despesas de Exercícios Anteriores,83374.31
2019/10,Diárias - Civil,149399.3
2019/10,Equipamentos e Material Permanente,890566.08
2019/10,Indenizações e Restituições,1060.0
2019/10,Locação de Mão-de-Obra,848602.98
2019/10,Material de Consumo,3149802.13
2019/10,"Material, Bem ou Serviço para Distribuição",21851.5
2019/10,Obras e Instalações,0.0
2019/10,Outros Auxílios Financeiros a Pessoas Físic,1117359.27
2019/10,Outros Serviços de Terceiros - Pessoa Físic,402775.13999999996
2019/10,Outros Serviços de Terceiros - Pessoa Juríd,16870731.23
2019/10,Passagens e Despesas com Locomoção,236369.5
2019/10,Serviços de Tecnologia da Informação e Com,7787.37
2019/11,Auxílio Financeiro a Estudantes,6262658.73
2019/11,Auxílio Financeiro a Pesquisadores,674.6700000000001
2019/11,Contribuições,27522.3
2019/11,Despesas de Exercícios Anteriores,898251.78
2019/11,Diárias - Civil,170247.24
2019/11,Equipamentos e Material Permanente,4382770.55
2019/11,Indenizações e Restituições,535778.0
2019/11,Locação de Mão-de-Obra,56956.63
2019/11,Material de Consumo,1531128.9
2019/11,"Material, Bem ou Serviço para Distribuição",37219.77
2019/11,Obras e Instalações,64187.13
2019/11,Outros Auxílios Financeiros a Pessoas Físic,1117359.27
2019/11,Outros Serviços de Terceiros - Pessoa Físic,804075.7100000001
2019/11,Outros Serviços de Terceiros - Pessoa Juríd,21032492.23
2019/11,Passagens e Despesas com Locomoção,327759.17
2019/11,Serviços de Tecnologia da Informação e Com,484567.14
2019/12,Auxílio Financeiro a Estudantes,23378.28
2019/12,Auxílio Financeiro a Pesquisadores,175233.55
2019/12,Contribuições,8575.9
2019/12,Despesas de Exercícios Anteriores,45658.380000000005
2019/12,Diárias - Civil,-487835.32
2019/12,Diárias - Militar,-190.05
2019/12,Equipamentos e Material Permanente,3629524.27
2019/12,Indenizações e Restituições,714875.82
2019/12,Locação de Mão-de-Obra,158825.0
2019/12,Material de Consumo,543978.23
2019/12,"Material, Bem ou Serviço para Distribuição",0.0
2019/12,Obras e Instalações,318980.0
2019/12,Outros Auxílios Financeiros a Pessoas Físic,490257.3
2019/12,Outros Serviços de Terceiros - Pessoa Físic,-90545.0
2019/12,Outros Serviços de Terceiros - Pessoa Juríd,1442060.37
2019/12,Passagens e Despesas com Locomoção,38190.26
2019/12,Serviços de Tecnologia da Informação e Com,312861.8
2020/01,Auxílio Financeiro a Estudantes,1748863.0
2020/01,Auxílio Financeiro a Pesquisadores,17500.0
2020/01,Despesas de Exercícios Anteriores,168544.3
2020/01,Diárias - Civil,18910.190000000002
2020/01,Equipamentos e Material Permanente,0.0
2020/01,Indenizações e Restituições,2227628.37
2020/01,Locação de Mão-de-Obra,265869.94
2020/01,Material de Consumo,139.58
2020/01,Obras e Instalações,0.0
2020/01,Outros Auxílios Financeiros a Pessoas Físic,1015781.15
2020/01,Outros Serviços de Terceiros - Pessoa Físic,0.0
2020/01,Outros Serviços de Terceiros - Pessoa Juríd,4160880.3499999996
2020/01,Passagens e Despesas com Locomoção,12010.0
2020/01,Serviços de Tecnologia da Informação e Com,3274.4
2020/02,Auxílio Financeiro a Estudantes,1955814.0
2020/02,Auxílio Financeiro a Pesquisadores,0.0
2020/02,Contribuições,0.0
2020/02,Despesas de Exercícios Anteriores,65182.84
2020/02,Diárias - Civil,242878.61
2020/02,Equipamentos e Material Permanente,0.0
2020/02,Indenizações e Restituições,1158274.6
2020/02,Locação de Mão-de-Obra,0.0
2020/02,Material de Consumo,1345.58
2020/02,"Material, Bem ou Serviço para Distribuição",0.0
2020/02,Outros Auxílios Financeiros a Pessoas Físic,1015781.15
2020/02,Outros Serviços de Terceiros - Pessoa Físic,44263.0
2020/02,Outros Serviços de Terceiros - Pessoa Juríd,615597.0
2020/02,Passagens e Despesas com Locomoção,189009.44
2020/02,Serviços de Tecnologia da Informação e Com,2922.0
2020/03,Auxílio Financeiro a Estudantes,2530853.9
2020/03,Auxílio Financeiro a Pesquisadores,0.0
2020/03,Contribuições,0.0
2020/03,Despesas de Exercícios Anteriores,102620.08
2020/03,Diárias - Civil,45160.28
2020/03,Equipamentos e Material Permanente,8722.65
2020/03,Indenizações e Restituições,1166481.85
2020/03,Locação de Mão-de-Obra,346853.10000000003
2020/03,Material de Consumo,120293.01999999999
2020/03,"Material, Bem ou Serviço para Distribuição",0.0
2020/03,Outros Auxílios Financeiros a Pessoas Físic,1015781.15
2020/03,Outros Serviços de Terceiros - Pessoa Físic,114421.42
2020/03,Outros Serviços de Terceiros - Pessoa Juríd,5626915.5200000005
2020/03,Passagens e Despesas com Locomoção,56753.4
2020/03,Serviços de Tecnologia da Informação e Com,5646.2
2020/04,Auxílio Financeiro a Estudantes,19977702.009999998
2020/04,Auxílio Financeiro a Pesquisadores,0.0
2020/04,Despesas de Exercícios Anteriores,121180.05
2020/04,Diárias - Civil,8352.0
2020/04,Equipamentos e Material Permanente,409919.9
2020/04,Indenizações e Restituições,1162812.14
2020/04,Locação de Mão-de-Obra,250573.27
2020/04,Material de Consumo,93195.34999999999
2020/04,Outros Auxílios Financeiros a Pessoas Físic,1049085.45
2020/04,Outros Serviços de Terceiros - Pessoa Físic,174912.36000000002
2020/04,Outros Serviços de Terceiros - Pessoa Juríd,3966283.3
2020/04,Passagens e Despesas com Locomoção,-3592.17
2020/04,Serviços de Tecnologia da Informação e Com,0.0
2020/05,Auxílio Financeiro a Estudantes,960164.3400000001
2020/05,Auxílio Financeiro a Pesquisadores,0.0
2020/05,Contribuições,0.0
2020/05,Despesas de Exercícios Anteriores,61394.46
2020/05,Diárias - Civil,2700.0
2020/05,Equipamentos e Material Permanente,293830.81999999995
2020/05,Indenizações e Restituições,1162160.12
2020/05,Locação de Mão-de-Obra,261414.69999999998
2020/05,Material de Consumo,186790.9
2020/05,"Material, Bem ou Serviço para Distribuição",0.0
2020/05,Outros Auxílios Financeiros a Pessoas Físic,5245427.25
2020/05,Outros Serviços de Terceiros - Pessoa Físic,1072951.44
2020/05,Outros Serviços de Terceiros - Pessoa Juríd,1963011.93
2020/05,Passagens e Despesas com Locomoção,0.0
2020/05,Serviços de Tecnologia da Informação e Com,90803.57
2020/06,Auxílio Financeiro a Estudantes,675566.0
2020/06,Auxílio Financeiro a Pesquisadores,201400.0
2020/06,Contribuições,104073.99
2020/06,Despesas de Exercícios Anteriores,83041.59
2020/06,Diárias - Civil,795.79
2020/06,Equipamentos e Material Permanente,1964764.2300000002
2020/06,Indenizações e Restituições,2690217.29
2020/06,Locação de Mão-de-Obra,695069.87
2020/06,Material de Consumo,117856.81000000001
2020/06,Outros Auxílios Financeiros a Pessoas Físic,460000.0
2020/06,Outros Serviços de Terceiros - Pessoa Físic,400483.61000000004
2020/06,Outros Serviços de Terceiros - Pessoa Juríd,27243923.259999998
2020/06,Passagens e Despesas com Locomoção,-12089.53
2020/06,Serviços de Tecnologia da Informação e Com,195618.14
2020/07,Auxílio Financeiro a Estudantes,1944980.9000000001
2020/07,Auxílio Financeiro a Pesquisadores,0.0
2020/07,Contribuições,0.0
2020/07,Despesas de Exercícios Anteriores,7320.870000000001
2020/07,Diárias - Civil,-3998.32
2020/07,Equipamentos e Material Permanente,-91745.69
2020/07,Indenizações e Restituições,685969.49
2020/07,Locação de Mão-de-Obra,584398.91
2020/07,Material de Consumo,205633.97
2020/07,Outros Auxílios Financeiros a Pessoas Físic,170000.0
2020/07,Outros Serviços de Terceiros - Pessoa Físic,159840.58000000002
2020/07,Outros Serviços de Terceiros - Pessoa Juríd,6851279.38
2020/07,Passagens e Despesas com Locomoção,7239.76
2020/07,Serviços de Tecnologia da Informação e Com,42879.2
2020/08,Auxílio Financeiro a Estudantes,15140946.78
2020/08,Auxílio Financeiro a Pesquisadores,0.0
2020/08,Contribuições,0.0
2020/08,Despesas de Exercícios Anteriores,37870.0
2020/08,Diárias - Civil,-7000.0
2020/08,Equipamentos e Material Permanente,3975.050000000003
2020/08,Indenizações e Restituições,784444.0
2020/08,Locação de Mão-de-Obra,4914.18
2020/08,Material de Consumo,195411.82
2020/08,Outros Auxílios Financeiros a Pessoas Físic,181000.0
2020/08,Outros Serviços de Terceiros - Pessoa Físic,97597.01999999999
2020/08,Outros Serviços de Terceiros - Pessoa Juríd,1296842.8199999998
2020/08,Serviços de Tecnologia da Informação e Com,1805.4
2020/09,Auxílio Financeiro a Estudantes,-595493.65
2020/09,Auxílio Financeiro a Pesquisadores,0.0
2020/09,Despesas de Exercícios Anteriores,174915.99
2020/09,Diárias - Civil,-15912.720000000001
2020/09,Equipamentos e Material Permanente,1070775.78
2020/09,Indenizações e Restituições,1214225.2
2020/09,Locação de Mão-de-Obra,0.0
2020/09,Material de Consumo,1253133.77
2020/09,Outros Auxílios Financeiros a Pessoas Físic,0.0
2020/09,Outros Serviços de Terceiros - Pessoa Físic,98382.6
2020/09,Outros Serviços de Terceiros - Pessoa Juríd,1733050.59
2020/09,Passagens e Despesas com Locomoção,-11398.48
2020/09,Serviços de Tecnologia da Informação e Com,0.0
2020/10,Auxílio Financeiro a Estudantes,925909.76
2020/10,Auxílio Financeiro a Pesquisadores,0.0
2020/10,Contribuições,37900.21
2020/10,Despesas de Exercícios Anteriores,31444.91
2020/10,Diárias - Civil,-6206.999999999996
2020/10,Equipamentos e Material Permanente,2250558.3200000003
2020/10,Indenizações e Restituições,1530212.62
2020/10,Locação de Mão-de-Obra,0.0
2020/10,Material de Consumo,1209599.99
2020/10,Outros Auxílios Financeiros a Pessoas Físic,3009428.5
2020/10,Outros Serviços de Terceiros - Pessoa Físic,131730.01
2020/10,Outros Serviços de Terceiros - Pessoa Juríd,-6739037.9799999995
2020/10,Passagens e Despesas com Locomoção,-21895.25
2020/10,Serviços de Tecnologia da Informação e Com,-1829.2
2020/11,Auxílio Financeiro a Estudantes,-1534933.97
2020/11,Auxílio Financeiro a Pesquisadores,0.0
2020/11,Contribuições,4893.0
2020/11,Despesas de Exercícios Anteriores,16414.07
2020/11,Diárias - Civil,7182.4100000000035
2020/11,Equipamentos e Material Permanente,2452523.9699999997
2020/11,Indenizações e Restituições,1156815.54
2020/11,Locação de Mão-de-Obra,0.0
2020/11,Material de Consumo,673924.37
2020/11,Obras e Instalações,0.0
2020/11,Outros Auxílios Financeiros a Pessoas Físic,-165000.0
2020/11,Outros Serviços de Terceiros - Pessoa Físic,257675.23
2020/11,Outros Serviços de Terceiros - Pessoa Juríd,4605880.11
2020/11,Passagens e Despesas com Locomoção,-19199.68
2020/11,Serviços de Tecnologia da Informação e Com,303036.95
2020/12,Auxílio Financeiro a Estudantes,-2121309.1500000004
2020/12,Auxílio Financeiro a Pesquisadores,5718500.0
2020/12,Contribuições,27343.73
2020/12,Despesas de Exercícios Anteriores,-62215.83
2020/12,Diárias - Civil,-186960.95
2020/12,Equipamentos e Material Permanente,7567023.3100000005
2020/12,Indenizações e Restituições,470927.3400000001
2020/12,Locação de Mão-de-Obra,6033691.42
2020/12,Material de Consumo,652089.91
2020/12,"Material, Bem ou Serviço para Distribuição",0.0
2020/12,Obras e Instalações,2368045.3600000003
2020/12,Outros Auxílios Financeiros a Pessoas Físic,-229211.30000000002
2020/12,Outros Serviços de Terceiros - Pessoa Físic,212860.0
2020/12,Outros Serviços de Terceiros - Pessoa Juríd,23077282.81
2020/12,Passagens e Despesas com Locomoção,-3908.050000000001
2020/12,Serviços de Tecnologia da Informação e Com,1040432.28
2021/01,Auxílio Financeiro a Estudantes,1672253.95
2021/01,Contribuições,0.0
